pmid,is_cancer
27601676,-1
27593434,-1
27578115,-1
27577084,-1
27587975,-1
27600500,-1
20956938,-1
27596038,-1
27589336,-1
27589896,-1
27600741,-1
27584033,-1
27590194,-1
27596966,-1
27596730,-1
27592473,-1
27578630,-1
21750866,-1
27590701,-1
25590338,-1
27588325,-1
27602030,-1
27597294,-1
27583143,-1
27577975,-1
27587829,-1
27593897,-1
27588355,-1
19680293,-1
27581490,-1
26786851,-1
27584976,-1
27588371,-1
27584548,-1
27594293,-1
27591930,-1
27593861,-1
27592573,-1
27593836,-1
27582101,-1
27598739,-1
22798288,-1
27602018,-1
27595737,-1
27581285,-1
27579699,-1
27586836,-1
25520391,-1
27583877,-1
27598972,-1
27580878,-1
27601347,-1
27594849,-1
27576469,-1
27598013,-1
27593432,-1
27602499,-1
27581051,-1
21343560,-1
28588020,-1
27595006,-1
27600948,-1
26000489,-1
27581082,-1
27593165,-1
27603026,-1
27588617,-1
27598898,-1
27589658,-1
27589601,-1
27598867,-1
27585968,-1
27586827,-1
27593345,-1
27589212,-1
27587050,-1
27578931,-1
27603683,-1
27592451,-1
27581848,-1
27587207,-1
27595908,-1
27583036,-1
27587933,-1
27581021,-1
27584793,-1
27596855,-1
27599557,-1
27599687,-1
19603024,-1
27588296,-1
27581425,-1
27588322,-1
27590087,-1
27600657,-1
27588609,-1
27581901,-1
27584716,-1
27602160,-1
27580721,-1
27594208,-1
27577428,-1
27595770,-1
21847063,-1
27502722,-1
27578356,-1
27582497,-1
27600879,-1
27581943,-1
27602420,-1
27579826,-1
27583702,-1
27578139,-1
12399961,-1
27580301,-1
16091740,-1
27580483,-1
27585191,-1
27594860,-1
27577897,-1
27582376,-1
27597278,-1
27576461,-1
27595408,-1
27583654,-1
27586788,-1
27582990,-1
27576599,-1
27579674,-1
27581286,-1
27593689,-1
27579666,-1
27600963,-1
27580318,-1
27602748,-1
27599018,-1
27580947,-1
27591229,-1
27602766,-1
27602224,-1
23652803,-1
27582987,-1
27602665,-1
25502557,-1
27584942,-1
27601863,-1
27579421,-1
27585547,-1
27577965,-1
27590664,-1
27588251,-1
27585694,-1
18765795,-1
27578484,-1
27587304,-1
27593598,-1
27578343,-1
8730290,-1
27578086,-1
27593562,-1
27590609,-1
27589599,-1
27603173,-1
27583999,-1
27576870,-1
26137564,-1
27603368,-1
27590742,-1
27590386,-1
27591991,-1
27579361,-1
27591575,-1
23539443,-1
27600293,-1
27588471,-1
27587852,-1
27602343,-1
27590969,-1
27598297,-1
27580551,-1
27592600,-1
27585307,-1
27597918,-1
27586118,-1
27587294,-1
27596137,-1
27593495,-1
27593577,-1
27586621,-1
27600270,-1
27596433,-1
27578897,-1
27583673,-1
27592152,-1
27600488,-1
27586306,-1
27590887,-1
27585893,-1
27595114,-1
27579559,-1
27576911,-1
27578819,-1
27593896,-1
27592349,-1
22805291,-1
27595425,-1
27599187,-1
27577936,-1
27578767,-1
27581847,-1
27602660,-1
27590562,-1
27589204,-1
27602548,-1
27580416,-1
28343375,-1
27590654,-1
27582477,162
27582628,-1
27598828,-1
362,-1
27588891,-1
27586294,-1
27603378,-1
27586778,-1
9428816,-1
27599480,-1
26544513,-1
27578236,-1
27599117,-1
27587172,-1
27588593,-1
26444240,-1
27584703,-1
27584002,-1
27591708,-1
27588121,-1
27602125,-1
27597887,-1
27598432,-1
27595670,-1
27577715,-1
27585797,-1
27597314,-1
27599286,-1
27586724,-1
27585692,-1
27596721,-1
27581736,-1
27595926,-1
27590037,-1
23917378,-1
27583439,-1
27577196,162
27601320,-1
21676217,-1
27585801,-1
27586696,-1
27577445,-1
27584588,-1
27601946,-1
27581799,-1
27590627,-1
27576489,-1
27584038,-1
27600818,-1
27586147,-1
27589029,-1
27601297,-1
27578349,-1
27603666,-1
27580966,-1
19472011,-1
27596528,-1
27603674,-1
27591482,-1
27586437,-1
27592825,-1
27581833,-1
27589237,-1
27590420,-1
10352268,-1
27582676,-1
27588488,-1
27577049,-1
27583459,-1
26715889,-1
22544540,-1
24407160,-1
27602007,162
27581792,-1
26675259,-1
27580874,-1
27581624,-1
27591024,-1
27584049,-1
27578890,-1
27600593,-1
27597972,-1
27599039,-1
27589979,-1
27599202,-1
27588452,-1
27596811,-1
27591417,-1
27590788,-1
27601904,-1
23800712,-1
27593698,-1
27584958,-1
26686064,-1
18828913,-1
27588090,-1
27581533,-1
27587123,-1
27579676,-1
20376086,-1
27580550,-1
27590431,-1
27603389,-1
27578530,-1
27587170,-1
27581958,-1
22439647,-1
27583201,-1
27587332,162
27601053,-1
27597313,-1
27590025,-1
27602284,-1
27586888,-1
27587138,-1
27603523,-1
27578378,-1
27602917,-1
20367437,-1
27576886,-1
27583649,-1
27600313,-1
27585061,-1
27577695,-1
27600843,-1
27591140,-1
27598201,-1
18724359,-1
27581824,162
14583498,-1
25043048,-1
27581611,-1
27590230,-1
27595911,-1
27581276,-1
27602396,-1
27593776,-1
27600711,-1
27594645,-1
27589214,-1
27576731,-1
27583255,-1
23533264,-1
25892145,-1
26894859,-1
27600116,-1
27589853,-1
27596378,-1
27586338,-1
27587357,-1
27584042,-1
27587328,-1
27580270,-1
26891277,-1
27582476,-1
27584838,-1
27599994,-1
27587848,-1
27596107,-1
27591199,-1
27592252,-1
27583126,-1
27578373,-1
27599183,-1
27600471,-1
27597813,-1
27592275,-1
27599036,-1
27577973,-1
27580693,-1
27577937,-1
27600580,-1
27597744,-1
27598170,-1
27598195,-1
27589346,-1
27581212,-1
27580477,-1
27586322,-1
27595967,-1
27587433,-1
27592812,-1
27581629,-1
27591365,-1
28424412,-1
27585526,-1
8674046,-1
27597723,-1
27586612,-1
27602414,-1
27583839,-1
27580451,-1
27581326,-1
27594910,-1
27600066,-1
27592234,-1
27596410,-1
27587678,-1
27603309,-1
27588412,-1
27585208,-1
27580699,-1
27585904,-1
27578395,-1
27576609,-1
27586111,-1
27599240,-1
27589867,-1
27584617,-1
26574622,-1
27590376,-1
27598267,-1
27580644,-1
27577714,-1
27600095,-1
27591936,-1
27590809,-1
27587100,-1
27595280,-1
27586445,-1
25924824,162
27595735,-1
27596848,-1
27596342,-1
27590188,-1
27580627,-1
27591488,-1
27587023,-1
28240679,-1
27579433,-1
27577217,-1
27580534,-1
27577938,-1
27582412,-1
27602580,-1
28196983,-1
26255196,-1
27594169,-1
27579613,-1
27582066,-1
27593581,-1
27579544,-1
27596422,-1
27578971,-1
27599063,-1
24297863,-1
27603422,-1
27595651,-1
27596521,-1
27577007,-1
27579866,-1
27577914,-1
25677871,162
27593175,-1
27600368,-1
27598175,-1
27579250,-1
27595373,-1
27602423,-1
27602202,-1
27586081,-1
27601276,-1
27586853,-1
27576941,-1
27593599,-1
27603221,-1
27580062,-1
27582893,-1
27580003,-1
26557775,-1
27585933,-1
27593780,-1
27591087,-1
27592710,-1
27596302,-1
27577942,-1
27596500,-1
27579800,-1
27587206,-1
27601882,-1
27580509,-1
27601073,-1
27650277,-1
27583983,-1
27603212,-1
27589810,-1
27589838,-1
27588484,-1
27599957,-1
27577090,-1
27600618,-1
27588435,-1
27588183,-1
27578849,-1
27589917,-1
27597845,-1
27580953,-1
27592136,-1
27602254,-1
27595394,-1
27603591,-1
27589391,-1
27588185,-1
27578068,-1
27577594,-1
27591876,-1
27587231,-1
27576938,-1
27581085,-1
27589987,-1
27602966,-1
27576553,-1
27591897,-1
27584980,-1
27587931,-1
11830488,-1
27601375,-1
27599548,-1
27209210,-1
27599513,-1
27588244,-1
27588007,-1
27577895,-1
27578611,-1
20585391,-1
27592154,-1
27594898,-1
25147369,-1
27603667,-1
27593966,-1
27602334,-1
27591171,-1
27585427,-1
27602285,-1
27601301,-1
27577489,-1
27582359,-1
27601325,-1
27579029,-1
27583016,-1
27582647,-1
27603296,-1
27588226,-1
27590711,-1
27594430,-1
27591164,-1
27585768,-1
27595589,-1
27596296,-1
27588128,-1
27594592,-1
27591091,-1
27591553,-1
27599588,-1
27589841,-1
27577908,-1
27603169,-1
27583035,-1
27579055,-1
27585939,-1
22262166,-1
27592161,-1
27589747,-1
27591937,-1
22169769,-1
27589899,-1
27593707,-1
27577198,-1
27589968,-1
27590519,-1
27583767,-1
27590573,-1
27602489,-1
27603142,-1
17356712,-1
27578077,-1
27590176,-1
27594918,-1
19901104,-1
27591508,-1
27583881,-1
27577440,-1
27591566,-1
27584037,-1
27582333,-1
27595635,-1
27591794,-1
27597310,-1
27594061,-1
25002028,-1
27597403,-1
27588680,-1
27585252,-1
27590093,-1
27581708,-1
27579547,-1
27601207,-1
27580797,-1
27588259,-1
27598734,-1
27587706,-1
27583789,-1
27582363,-1
27580553,-1
27596424,-1
27599295,-1
27583936,-1
27586771,-1
27601197,-1
27587784,-1
27579581,-1
27586750,-1
27600494,-1
27577300,-1
27590723,-1
27591979,-1
27603565,-1
27590243,-1
27586169,-1
27590375,-1
27592862,-1
27578880,-1
27589938,-1
27592474,162
27592218,-1
27593276,-1
27581177,-1
27590633,-1
24512939,-1
20609467,-1
27595563,-1
27586235,-1
28734759,-1
27600534,-1
27579291,-1
27595537,-1
27598468,-1
26698910,-1
27595755,-1
27586806,-1
27595231,-1
27588428,-1
27597563,-1
27581577,-1
27579513,-1
27589363,-1
27595726,-1
27594727,-1
27580056,-1
27599212,-1
27588029,-1
27577724,-1
27596019,-1
27590605,-1
27598293,-1
27591239,-1
27585856,-1
27599597,-1
27590907,-1
27598922,-1
27590002,-1
27591541,-1
27601741,162
27599875,-1
27600149,-1
27598024,-1
27588397,-1
27583227,-1
27591513,-1
27577548,-1
27603765,-1
27594757,-1
27591920,-1
23706910,-1
27584712,-1
27592176,-1
27599940,-1
27577107,-1
24670642,-1
27600376,-1
27579157,-1
27600945,-1
27598420,-1
27603022,-1
27583222,-1
27598213,-1
27602290,-1
27589227,-1
27577371,-1
27580404,-1
27603877,-1
27589092,-1
27581557,-1
27581603,-1
27596165,-1
27588552,-1
19060928,-1
27591591,-1
27600509,-1
27599119,-1
27604059,-1
27596106,-1
27602947,-1
27585183,-1
27590248,-1
27578550,-1
27585108,-1
27582489,-1
27589745,-1
27581122,-1
27594510,-1
27586930,-1
27587283,-1
27583658,-1
27587724,-1
27589808,-1
27584673,-1
27579736,-1
27583565,-1
27581296,-1
27589954,-1
27580048,-1
27581233,-1
22081665,-1
27599525,-1
27585414,-1
27594947,-1
27586910,-1
27596386,-1
18089725,-1
27576578,-1
27580399,-1
27577951,-1
27598998,-1
27586967,-1
27591300,-1
27591813,-1
27600160,-1
27577297,-1
27599102,-1
27594868,-1
27603910,-1
27590047,-1
27594756,-1
27578433,-1
27577894,-1
27599743,-1
27593205,-1
27602962,-1
27591470,-1
27601314,-1
26324363,162
27589262,-1
27593866,-1
27576916,-1
27579748,-1
27585655,-1
27579781,-1
27592107,-1
27600483,-1
27579458,-1
27603098,-1
27582383,-1
27586893,-1
22933245,-1
27587446,-1
27592629,-1
27590810,-1
27583132,-1
27593796,-1
27598138,-1
27600394,-1
19884556,-1
27595264,-1
27594382,-1
27587266,-1
27578248,-1
27577733,-1
27598938,-1
27577602,-1
24407585,-1
27591447,-1
27601086,-1
27579479,-1
27599110,-1
27593461,-1
27585730,-1
27596927,-1
25119042,-1
26977878,-1
27590543,-1
27589221,-1
27590658,-1
27587590,-1
28391274,-1
27601305,-1
27596112,-1
27597630,-1
27579283,-1
27582043,-1
27597404,-1
8241511,-1
27578022,-1
27591406,-1
27590739,-1
22119758,-1
27585979,-1
27590209,-1
27599898,-1
27586814,-1
27592124,-1
27577735,-1
27584143,-1
27581201,-1
27601862,-1
27594818,-1
27587935,-1
27602307,-1
27597408,-1
27595975,-1
27577772,-1
27584058,-1
27596738,-1
27586759,-1
27582052,-1
27663592,-1
27578078,-1
27590801,-1
27583150,-1
27590890,-1
27577563,-1
27588748,-1
27601280,162
27586026,-1
27599636,-1
27590515,-1
24705252,-1
27579201,-1
27583457,-1
27591453,-1
27601587,-1
27597926,-1
27589787,-1
27586560,-1
27588933,-1
27582602,-1
27600943,-1
27595361,-1
27585993,-1
27593978,-1
27584722,-1
27589375,-1
27591224,-1
27600276,-1
27584153,-1
27600905,-1
27581109,-1
27592835,-1
27577111,-1
27585081,-1
27600422,-1
27588263,-1
27596803,-1
27599908,-1
27588094,-1
27587149,-1
27577295,-1
27591569,-1
27597132,-1
27581293,-1
25759019,-1
27600017,-1
27578209,-1
27544060,-1
27578627,-1
16410449,-1
27600436,-1
27581985,-1
27579339,-1
27583855,-1
27597653,-1
21933749,-1
27586128,-1
27597822,-1
26788326,-1
27589086,-1
27586450,-1
27596561,-1
27603047,-1
27598348,-1
27595590,-1
27592205,-1
27600636,-1
27578602,-1
27585281,-1
19962457,-1
27595410,-1
27579497,-1
27598470,-1
27602756,-1
27601550,-1
27576910,-1
27593499,-1
27577876,-1
25375122,-1
27599995,-1
27590096,-1
27582377,-1
27581638,-1
27580125,-1
27594915,-1
21926398,-1
27602944,-1
26528855,-1
27591270,-1
27595214,-1
27591608,-1
27579020,-1
27601190,-1
27588583,-1
27586483,-1
27577750,-1
10353780,-1
27602487,-1
27600599,-1
21258415,-1
27588143,-1
27603344,-1
27597728,-1
27577456,-1
27603517,-1
27577501,-1
27592845,-1
27590837,-1
27598372,-1
27579899,-1
27577585,-1
27591029,-1
27578149,-1
27595457,-1
27588011,-1
27590083,-1
27582056,-1
27593709,-1
27594677,-1
27583633,-1
27586140,-1
27595253,-1
27596928,-1
27595359,-1
27595913,-1
27602181,-1
27580246,-1
27586903,-1
22504183,-1
27602079,-1
27597434,-1
27579935,-1
27601932,-1
27602992,-1
27593247,-1
27601235,-1
27598072,-1
27581049,-1
27598870,-1
27594211,-1
27586542,-1
27599173,-1
27583274,-1
27587249,-1
27600135,-1
24518971,-1
27600564,-1
28430626,-1
27586190,-1
27586007,-1
27588890,-1
27583471,-1
27602032,-1
27580503,-1
22808142,-1
27591806,-1
27581098,-1
27600990,-1
27592819,-1
27577259,-1
27586756,-1
27578497,-1
27601071,-1
27602923,-1
27601732,-1
27591198,-1
27589996,-1
27591466,-1
27593249,-1
27589341,-1
27594859,-1
27577070,-1
27596231,-1
27591044,-1
27590045,-1
27590300,-1
25216528,-1
27583560,-1
27597800,-1
27578070,-1
27591260,-1
27579185,-1
27587006,-1
27591770,-1
27580629,-1
27601287,-1
27585058,-1
27592830,-1
27595717,-1
27596407,-1
27586833,-1
27590399,-1
27596418,-1
27586102,-1
27598990,-1
27602293,-1
27587822,-1
27598863,-1
20808254,-1
15184865,-1
27593841,-1
27600601,-1
27595106,-1
27580675,-1
27588614,-1
27589563,-1
27601853,-1
27591982,-1
27580680,-1
27599420,-1
27594590,-1
27588920,-1
21107682,-1
27590227,-1
29151359,-1
27602010,-1
27586477,-1
27577263,-1
27580914,-1
27589335,-1
27587731,-1
27595746,-1
27576904,-1
27581034,-1
27589963,-1
27582551,-1
27601321,-1
27586997,-1
27601545,-1
27599705,-1
27577047,-1
27576856,-1
27587635,-1
29401002,-1
27588016,-1
27591962,-1
27591655,-1
27580871,-1
27600753,-1
28476872,-1
27590537,-1
27586912,-1
27591910,-1
27588209,-1
27580033,-1
18632602,-1
27592261,162
27597123,-1
27583558,-1
27577351,-1
15930265,-1
27577454,-1
27594165,-1
25424858,-1
27595772,-1
27578432,-1
27578096,-1
27590784,-1
22203755,-1
27602879,-1
27578103,-1
27586840,-1
27592593,-1
27600911,-1
28351930,-1
27601947,-1
27601670,-1
27591670,-1
27581364,-1
27600114,-1
20846682,-1
27584825,-1
27590619,-1
17700571,-1
27589012,-1
27599848,-1
27579440,-1
27602247,-1
27586381,-1
27582026,-1
27595817,-1
27578359,-1
27586043,-1
27578927,-1
27590676,-1
27592837,-1
27582367,-1
27595891,-1
27588114,-1
27581319,-1
27598986,-1
27583455,-1
27585671,-1
27595199,-1
27582448,-1
27591736,-1
27602068,-1
27584616,-1
27597646,-1
27601058,-1
27587333,-1
27588234,-1
27580241,-1
27593764,-1
27588898,-1
27600725,-1
27594723,-1
27602132,-1
27597438,-1
26428308,-1
27588179,-1
27591481,-1
27603946,-1
27587200,-1
27600288,-1
27577970,-1
27591282,-1
27599906,-1
27583997,-1
27585628,-1
27579595,-1
27599478,-1
27580829,-1
27598536,-1
27583306,-1
27591741,-1
27601434,-1
26936505,-1
27585630,-1
27599864,-1
27594647,-1
27599439,-1
27590302,-1
27587139,162
27586131,-1
27593565,-1
27577092,-1
27600312,-1
27591234,-1
27581783,-1
27600833,-1
27584795,-1
27582410,-1
27587028,-1
19840437,-1
27590422,-1
27594944,-1
27597419,-1
27580042,-1
20518900,-1
27593734,-1
27582582,-1
27585262,-1
27585885,-1
27590798,-1
27600681,-1
27579522,-1
27288520,-1
27584055,-1
27579360,-1
27596421,-1
11595686,-1
27591137,-1
27576583,-1
27601782,-1
27595939,-1
27589905,-1
27594578,-1
27594744,-1
27603148,-1
25900183,-1
27596732,-1
27581136,-1
27602142,-1
27591533,-1
27597264,-1
27592373,-1
27585731,-1
27595754,-1
57,-1
27581048,-1
27599926,-1
27592551,-1
27601761,-1
27601522,-1
27586698,-1
27583269,-1
27591117,-1
26662311,-1
27602735,-1
27594941,-1
27601284,-1
27599155,-1
27584671,-1
27586161,-1
27578548,-1
27588321,-1
27576529,-1
27583370,-1
27593890,-1
27582037,-1
27592841,-1
27580372,-1
27603049,-1
27581367,-1
19507030,-1
18593940,-1
27601919,-1
27593279,-1
27590799,-1
27597133,-1
16624552,-1
26206867,-1
27576750,-1
22734028,-1
27581863,-1
27590827,-1
27601465,-1
27591923,-1
27596084,-1
27580410,-1
26634247,-1
25284748,-1
27581844,-1
27587124,-1
27597999,-1
27591371,-1
14967075,-1
27586594,-1
22898035,-1
27603372,-1
27581726,-1
27599562,-1
25623215,-1
27587430,-1
27599840,-1
27582144,-1
27576867,-1
27590929,-1
27595080,-1
27596275,-1
27585724,-1
23582881,-1
27595692,-1
21985784,-1
27582474,-1
27577589,-1
27591093,-1
27601935,-1
27582589,-1
27584686,-1
27578480,-1
27602782,-1
23917378,-1
27600585,-1
27599712,-1
27585232,-1
27602576,-1
27592368,-1
27586851,-1
27578545,-1
20393878,162
27595832,-1
27600689,-1
27063977,-1
27325282,162
27578085,-1
27588110,-1
27584557,-1
19318552,-1
11248153,-1
27601475,-1
27598245,-1
27596425,-1
27596332,-1
27586005,-1
25567352,-1
27594726,-1
27586935,-1
27583885,-1
27582155,-1
27588189,-1
27590008,-1
27596163,-1
26970723,-1
27596973,-1
27600504,-1
27585440,-1
27591184,-1
27466707,-1
27590719,-1
27578912,-1
822,-1
27588594,-1
27593216,-1
27580487,-1
27594797,-1
27601532,-1
27590294,-1
27598989,-1
27576956,-1
27593113,-1
27591410,-1
27591320,-1
27579929,-1
27600974,-1
27591743,-1
27590804,-1
27583446,-1
27595892,-1
27588461,-1
27579158,-1
27595520,-1
27589959,-1
27595108,-1
27585943,-1
27597396,-1
27576943,-1
27588330,-1
27199251,-1
27595653,-1
27603686,-1
27586661,-1
516,-1
27601209,-1
27579981,-1
27581083,-1
27598202,-1
27578353,-1
27576574,-1
27586242,-1
24797300,-1
27593399,-1
27590563,-1
27579223,-1
27595907,-1
27597771,-1
27588815,-1
27590218,-1
25524464,-1
27582113,-1
27604068,-1
27577996,-1
27576949,-1
27586480,-1
26787751,-1
27597245,-1
27580405,-1
27595968,-1
27600828,-1
27587089,-1
26918046,-1
27598950,-1
29074098,-1
25450649,-1
27600497,-1
28103578,-1
27595760,-1
27589495,-1
27587704,-1
27603133,-1
26325560,-1
27592182,-1
27594994,-1
27601266,-1
24758297,-1
27598631,-1
27581878,-1
27591071,-1
27580110,-1
27582513,-1
27588881,-1
27595654,-1
27603506,-1
27596283,-1
27584875,-1
27600015,-1
27600540,-1
27600684,-1
27603524,-1
27594670,-1
27577567,-1
27585070,-1
27602239,-1
27597850,-1
24586741,-1
27587658,-1
27590835,-1
19768693,-1
27586524,-1
27604036,-1
27586088,-1
27598869,-1
27591683,-1
27598594,-1
11585760,-1
27588305,-1
27593531,-1
27583116,-1
27598257,-1
27592031,-1
27603590,-1
27589396,-1
27600437,-1
27594331,-1
27603222,-1
27591041,-1
27598361,-1
27590020,-1
27583376,-1
27587696,-1
18682749,-1
27597405,-1
27585275,-1
27595914,-1
27592358,-1
27592298,-1
27585301,-1
27601615,-1
27598315,-1
22307137,-1
27589732,-1
27587229,-1
27595827,-1
27588119,-1
23658459,-1
27600615,-1
26662432,-1
27591544,-1
27587788,-1
26530965,-1
27586415,-1
23793026,-1
27576591,-1
27583818,-1
27587568,-1
27596260,-1
27583051,-1
27578983,-1
27580763,-1
27583007,-1
27586732,-1
27582625,-1
20526349,-1
27718847,-1
27587500,-1
27595731,-1
27580326,-1
27598932,-1
27590448,-1
27591546,-1
26206558,-1
27576733,-1
27597253,-1
27602351,-1
27586977,-1
27581722,-1
27598601,-1
27578606,-1
27599484,-1
27586360,-1
27601814,-1
24622468,-1
27581345,-1
27578879,-1
27591515,-1
17606455,-1
27581861,-1
27576443,-1
27595950,-1
27588830,-1
27576888,-1
27764802,-1
27580605,-1
27592469,-1
27583713,-1
27580900,-1
27578425,-1
27596609,-1
27579540,-1
28961848,-1
27602117,-1
27252418,-1
27596619,-1
27587587,-1
27583912,-1
27578325,-1
27602560,-1
27602557,-1
27580296,-1
27585942,-1
27589772,-1
27586630,-1
27596570,-1
27590180,-1
27581435,-1
18202412,-1
27588171,162
27582733,-1
28123608,-1
27589685,-1
27597428,-1
27588020,-1
27589765,-1
27576671,-1
27602118,-1
27595251,-1
24503538,-1
27586974,-1
27583644,-1
27599287,-1
27588048,-1
27001570,-1
27596825,-1
15790433,-1
27588123,-1
27590551,-1
27587083,-1
22271575,-1
27579254,-1
27578274,-1
27589006,-1
25169980,-1
27578362,-1
27594106,-1
27595611,-1
27580845,-1
18287029,-1
19553641,-1
27586798,-1
27589680,-1
27583088,-1
27592864,-1
27601451,-1
27588932,-1
27589941,-1
27588266,-1
27581431,-1
27586417,-1
27579169,162
27595366,-1
27578358,-1
27578631,-1
17603487,-1
27583409,-1
27585492,-1
27589542,-1
27586459,-1
27579893,-1
27593974,-1
27589513,-1
27602577,-1
27596269,-1
27593480,162
27578043,-1
27595789,-1
27582631,-1
27587672,-1
27601510,-1
27599185,-1
23825798,-1
27590200,-1
27601923,-1
16573742,-1
27599349,-1
21765025,-1
27601007,-1
27593411,-1
27597157,-1
27595278,-1
22912393,-1
27602057,-1
27585233,-1
27598215,-1
27602913,-1
27596141,-1
27591109,-1
27599419,-1
27602986,-1
21147032,-1
12517791,-1
27584852,-1
27589847,-1
27600682,-1
27589064,-1
27603351,-1
27600559,-1
27587152,-1
27586071,-1
27595811,-1
24356817,-1
21900593,-1
27583693,-1
27590281,-1
26673008,-1
27599742,-1
27593220,-1
25074413,-1
27578006,-1
27601052,-1
27593794,-1
27592417,-1
27589746,-1
27592036,-1
25544710,-1
27589223,-1
27602397,-1
27582591,-1
27583204,-1
27578271,-1
28377480,-1
27602176,-1
27591877,-1
27603176,-1
27579626,-1
27591890,-1
27593838,-1
27596554,-1
25324140,-1
27592121,-1
27591322,-1
27577763,-1
27591943,-1
27599576,-1
27591630,-1
27585922,-1
22682017,-1
27593862,-1
27577619,-1
25295501,-1
27585490,-1
27583584,-1
23783394,-1
22068222,-1
27576463,-1
27587135,-1
27598698,-1
27587595,-1
27596553,-1
27581294,-1
27587626,-1
27590335,-1
27601022,-1
27592378,-1
27589692,-1
27585678,-1
27585697,-1
27595131,-1
27576357,-1
27595752,-1
27590474,-1
27585810,-1
27588864,-1
27591964,-1
27579901,-1
27591680,-1
27600326,-1
27590467,-1
27585277,-1
27582501,-1
27588872,-1
27597512,-1
27577379,-1
27580904,-1
27580819,162
27576722,-1
27577511,-1
27576555,-1
27578573,-1
27588165,-1
27594587,-1
27664533,-1
27589670,-1
27577370,-1
27601330,-1
27591804,-1
27594810,-1
27578129,-1
27579523,-1
27599866,-1
27592325,-1
27587789,-1
27589848,-1
27590388,-1
27583188,-1
27587305,-1
27596549,-1
27601408,-1
27596490,-1
27577466,-1
27596926,-1
27589698,-1
27591196,-1
27586845,162
27591850,-1
27587132,-1
27581974,-1
23670176,-1
27594391,-1
27591885,-1
27577874,-1
27576355,-1
27576507,-1
27589267,-1
27595354,-1
24347639,-1
27597736,-1
27577954,-1
27591457,-1
27593380,-1
27585024,-1
27579325,-1
27599815,-1
27581884,-1
27603205,-1
27601623,-1
27599938,-1
27587109,-1
27601115,-1
27581321,-1
27598171,-1
27590624,-1
27577031,-1
28548123,-1
27597817,-1
27594731,-1
27589794,162
27596950,-1
27589869,-1
27581328,-1
27600362,-1
27588717,-1
27592175,-1
27600826,-1
27580309,-1
27580060,-1
27590522,-1
27592570,-1
20805365,-1
27597833,-1
27594550,-1
27602231,-1
27586160,-1
27583666,-1
27582605,-1
27579206,-1
27583252,-1
27599209,-1
27587237,-1
27577768,-1
27593215,-1
27598923,-1
27602762,-1
27600372,-1
27598362,-1
20038723,-1
27590517,-1
27601977,-1
27590629,-1
27586000,-1
27586796,-1
27588368,-1
27585242,-1
27587128,-1
27586252,-1
27585925,162
24098545,-1
27578603,-1
27578393,-1
27601131,-1
27577912,-1
27590915,-1
27596272,-1
27597564,-1
27578690,-1
27587371,-1
27577498,-1
28238438,-1
23287563,-1
27580766,-1
27600485,-1
27602149,-1
27581071,-1
27577173,-1
27602706,-1
27583040,-1
27578104,-1
27577366,-1
27579950,-1
27586114,-1
27579188,-1
27596058,-1
27599894,-1
27595202,-1
27589255,-1
23352126,-1
27588068,-1
27577339,-1
27595555,-1
27601637,-1
27584727,-1
27578996,-1
27584943,-1
26009011,-1
27576368,-1
27582310,-1
27600482,-1
27580765,-1
27580054,-1
27576946,-1
27595467,-1
27603594,-1
27577496,-1
27577698,-1
27577321,-1
27592458,-1
27593524,-1
27598467,-1
27590824,-1
27599979,-1
27586395,-1
27580709,-1
27579824,-1
800,-1
12559175,-1
27598039,-1
27589550,-1
27580475,-1
27595691,-1
19165726,-1
27590857,162
27580130,-1
27591827,-1
27591524,-1
27600065,-1
27583798,-1
27587491,-1
27591028,-1
27577711,-1
24088382,-1
27579574,-1
27601290,-1
27600189,-1
27593570,-1
23632886,-1
27591687,-1
27600377,-1
27577436,-1
27595798,-1
27585215,-1
27588353,-1
27588882,-1
27600852,-1
27601632,-1
27588384,-1
27583366,-1
27594580,-1
27599392,-1
27596097,-1
27579868,-1
27588578,-1
27581977,-1
27593822,-1
27594689,-1
27595151,-1
27601669,-1
24135816,-1
27594342,-1
27597383,-1
27580025,-1
27601210,-1
27588579,-1
27595792,-1
27593109,-1
27602086,-1
27586620,-1
20530316,-1
27579448,-1
23849826,-1
27592453,-1
27589548,-1
27595714,-1
27579847,-1
27599728,-1
27593622,-1
27589051,-1
27598803,-1
27590511,-1
27588910,-1
27597153,-1
27592010,-1
27585880,-1
27597739,-1
18787170,-1
27578180,-1
27576914,-1
26973324,-1
27582500,-1
24681606,-1
27588423,-1
27583795,-1
27587196,-1
27587236,-1
27584787,-1
23620515,-1
27586506,-1
27602570,-1
27601724,-1
27592401,-1
27582256,-1
27600678,-1
27584559,-1
27600079,-1
26173738,-1
27593770,-1
27587911,-1
27595431,-1
27599387,-1
27589383,-1
27579515,-1
27593420,-1
27592529,-1
14737077,-1
18628482,-1
27577783,-1
27586654,-1
27596109,-1
27593394,-1
27603790,-1
27585111,-1
27579215,-1
27601048,-1
27596065,-1
1278246,-1
27590769,-1
27591883,-1
27579152,-1
27597820,-1
27593452,-1
27577169,-1
27577010,-1
27600647,-1
27583359,-1
27602910,-1
27594118,-1
27598180,-1
27601074,-1
27601372,-1
27579555,-1
27598196,-1
27588416,-1
27599289,-1
27582282,-1
27594525,-1
27594348,-1
27583882,-1
27579867,-1
20227043,-1
27602883,-1
27588052,-1
